CustomerID,Cluster,SegmentLabel,Recency,Frequency,Monetary,AvgOrderValue
16793,1,Loyal Customers,57,1,243.84,243.84
16794,4,Champions (High-Value Loyal),1,10,1222.71,122.271
16795,2,At-Risk (High Value),365,1,414.88,414.88
16796,1,Loyal Customers,89,1,305.62,305.62
16800,3,Loyal Customers,11,1,1201.49,1201.49
16801,1,Loyal Customers,163,4,1619.73,404.9325
16803,1,Loyal Customers,65,1,332.3,332.3
16804,1,Loyal Customers,23,3,536.99,178.99666666666667
16805,1,Loyal Customers,174,2,460.59000000000003,230.29500000000002
16806,1,Loyal Customers,103,4,801.49,200.3725
16807,3,Loyal Customers,143,3,1121.5900000000001,373.8633333333334
16808,1,Loyal Customers,99,2,288.42,144.21
16809,1,Loyal Customers,23,5,914.69,182.93800000000002
16810,2,At-Risk (High Value),192,1,309.54,309.54
16811,1,Loyal Customers,5,2,547.0699999999999,273.53499999999997
16812,2,At-Risk (High Value),361,1,479.35,479.35
16813,4,Champions (High-Value Loyal),8,10,1692.98,169.298
16814,4,Champions (High-Value Loyal),14,21,6509.099999999999,309.95714285714286
16816,1,Loyal Customers,103,4,417.06,104.265
16817,4,Champions (High-Value Loyal),3,9,1604.75,178.30555555555554
16818,4,Champions (High-Value Loyal),11,11,3349.57,304.50636363636363
16820,3,Loyal Customers,96,1,497.61,497.61
16823,2,At-Risk (High Value),227,1,358.38,358.38
16824,1,Loyal Customers,16,2,460.64,230.32
16825,1,Loyal Customers,39,2,775.1800000000001,387.59000000000003
16826,1,Loyal Customers,51,1,341.7,341.7
16828,0,Potential Loyalists,93,2,128.5,64.25
16829,2,At-Risk (High Value),157,1,197.22,197.22
16830,1,Loyal Customers,39,1,325.91,325.91
16832,0,Potential Loyalists,184,3,199.15,66.38333333333334
16833,1,Loyal Customers,1,4,1106.53,276.6325
16834,2,At-Risk (High Value),228,1,413.46,413.46
16835,0,Potential Loyalists,128,2,180.85,90.425
16836,1,Loyal Customers,40,2,251.87,125.935
16837,4,Champions (High-Value Loyal),31,11,3170.98,288.2709090909091
16838,2,At-Risk (High Value),197,2,588.85,294.425
16839,4,Champions (High-Value Loyal),9,34,16594.35,488.06911764705876
16841,4,Champions (High-Value Loyal),37,6,1869.82,311.63666666666666
16842,3,Loyal Customers,101,3,1264.19,421.3966666666667
16843,4,Champions (High-Value Loyal),43,16,10196.57,637.285625
16846,1,Loyal Customers,50,1,214.32,214.32
16847,1,Loyal Customers,43,1,193.44,193.44
16848,1,Loyal Customers,53,1,281.42,281.42
16849,0,Potential Loyalists,187,1,124.57,124.57
16850,2,At-Risk (High Value),334,1,332.41,332.41
16851,1,Loyal Customers,4,3,342.45000000000005,114.15000000000002
16852,0,Potential Loyalists,10,2,144.91,72.455
16855,1,Loyal Customers,24,2,328.4,164.2
16856,0,Potential Loyalists,15,1,35.400000000000006,35.400000000000006
16858,2,At-Risk (High Value),369,1,375.69000000000005,375.69000000000005
16859,3,Loyal Customers,145,2,747.81,373.905
16861,0,Potential Loyalists,60,2,173.76,86.88
16863,1,Loyal Customers,31,2,502.8,251.4
16866,0,Potential Loyalists,141,3,207.73999999999998,69.24666666666666
16869,1,Loyal Customers,23,4,825.4200000000001,206.35500000000002
16871,4,Champions (High-Value Loyal),22,6,2812.34,468.72333333333336
16872,1,Loyal Customers,77,3,680.02,226.67333333333332
16873,4,Champions (High-Value Loyal),5,6,7123.62,1187.27
16875,4,Champions (High-Value Loyal),67,5,2095.53,419.10600000000005
16877,1,Loyal Customers,12,6,853.72,142.28666666666666
16878,0,Potential Loyalists,84,1,13.3,13.3
16880,4,Champions (High-Value Loyal),31,7,1519.08,217.01142857142855
16881,3,Loyal Customers,67,1,432.0,432.0
16882,1,Loyal Customers,67,3,705.12,235.04
16883,2,At-Risk (High Value),187,2,276.73,138.365
16884,1,Loyal Customers,38,2,429.84000000000003,214.92000000000002
16885,1,Loyal Customers,15,3,471.51,157.17
16887,1,Loyal Customers,35,1,194.88,194.88
16889,3,Loyal Customers,195,3,1578.6699999999998,526.2233333333332
16891,1,Loyal Customers,2,5,809.7,161.94
16892,1,Loyal Customers,1,5,525.54,105.10799999999999
16893,2,At-Risk (High Value),367,1,145.93,145.93
16895,1,Loyal Customers,65,1,219.14,219.14
16897,2,At-Risk (High Value),299,2,289.78,144.89
16898,1,Loyal Customers,26,3,508.80999999999995,169.60333333333332
16899,1,Loyal Customers,8,6,1281.56,213.59333333333333
16900,1,Loyal Customers,17,3,887.11,295.7033333333333
16902,3,Loyal Customers,116,1,1706.88,1706.88
16903,1,Loyal Customers,29,1,373.24,373.24
16904,4,Champions (High-Value Loyal),4,16,3754.27,234.641875
16905,4,Champions (High-Value Loyal),5,7,3102.43,443.2042857142857
16906,1,Loyal Customers,82,4,579.77,144.9425
16907,1,Loyal Customers,29,5,981.65,196.32999999999998
16909,3,Loyal Customers,72,1,379.14,379.14
16910,4,Champions (High-Value Loyal),4,8,1510.06,188.7575
16912,4,Champions (High-Value Loyal),29,11,2575.38,234.12545454545455
16913,2,At-Risk (High Value),290,1,113.44,113.44
16914,1,Loyal Customers,36,1,208.46,208.46
16915,1,Loyal Customers,9,6,621.6800000000001,103.61333333333334
16916,1,Loyal Customers,24,2,576.26,288.13
16917,2,At-Risk (High Value),277,1,391.52,391.52
16918,1,Loyal Customers,50,6,1068.82,178.13666666666666
16919,4,Champions (High-Value Loyal),156,11,2596.45,236.04090909090908
16921,1,Loyal Customers,61,1,169.79,169.79
16923,4,Champions (High-Value Loyal),12,19,7247.61,381.4531578947368
16924,1,Loyal Customers,21,3,846.75,282.25
16926,2,At-Risk (High Value),371,1,230.25,230.25
16927,1,Loyal Customers,116,3,543.05,181.01666666666665
16928,4,Champions (High-Value Loyal),80,17,2847.6,167.50588235294117
16929,1,Loyal Customers,4,7,1295.39,185.0557142857143
16930,1,Loyal Customers,26,3,380.55,126.85000000000001
16931,4,Champions (High-Value Loyal),5,21,4604.22,219.24857142857144
16932,1,Loyal Customers,53,1,161.94,161.94
16933,1,Loyal Customers,1,2,563.23,281.615
16934,3,Loyal Customers,55,2,950.9300000000001,475.46500000000003
16936,1,Loyal Customers,26,1,262.68,262.68
16938,3,Loyal Customers,9,4,2736.38,684.095
16940,3,Loyal Customers,52,3,3049.88,1016.6266666666667
16942,4,Champions (High-Value Loyal),13,9,1920.5900000000001,213.3988888888889
16943,2,At-Risk (High Value),212,3,816.73,272.24333333333334
16945,4,Champions (High-Value Loyal),22,19,4345.5,228.71052631578948
16947,2,At-Risk (High Value),236,1,406.48,406.48
16948,1,Loyal Customers,139,3,435.02,145.00666666666666
16949,1,Loyal Customers,4,6,1286.27,214.37833333333333
16950,1,Loyal Customers,57,3,1178.56,392.8533333333333
16951,3,Loyal Customers,135,3,1277.75,425.9166666666667
16952,0,Potential Loyalists,109,2,167.61,83.805
16953,0,Potential Loyalists,30,1,20.8,20.8
16954,4,Champions (High-Value Loyal),1,9,2085.08,231.67555555555555
16955,2,At-Risk (High Value),185,4,518.67,129.6675
16956,1,Loyal Customers,18,1,308.74,308.74
16957,2,At-Risk (High Value),239,2,416.64,208.32
16959,0,Potential Loyalists,87,1,117.35000000000001,117.35000000000001
16960,1,Loyal Customers,39,3,507.05,169.01666666666668
16961,1,Loyal Customers,116,1,234.17,234.17
16963,0,Potential Loyalists,187,1,110.55000000000001,110.55000000000001
16965,2,At-Risk (High Value),227,1,201.19,201.19
16966,1,Loyal Customers,8,7,2154.97,307.8528571428571
16967,2,At-Risk (High Value),189,1,319.02,319.02
16968,1,Loyal Customers,4,2,439.43,219.715
16969,1,Loyal Customers,39,3,650.41,216.8033333333333
16971,1,Loyal Customers,38,1,357.21,357.21
16976,2,At-Risk (High Value),267,1,251.51999999999998,251.51999999999998
16978,1,Loyal Customers,78,1,344.33,344.33
16979,4,Champions (High-Value Loyal),4,6,1852.0,308.6666666666667
16980,3,Loyal Customers,255,2,1078.96,539.48
16982,1,Loyal Customers,61,1,384.06,384.06
16983,4,Champions (High-Value Loyal),13,7,1931.25,275.89285714285717
16984,3,Loyal Customers,88,2,4481.35,2240.675
16985,4,Champions (High-Value Loyal),17,10,5464.12,546.412
16986,3,Loyal Customers,30,2,1873.2,936.6
16987,4,Champions (High-Value Loyal),3,7,1625.05,232.15
16988,0,Potential Loyalists,5,1,126.12,126.12
16989,1,Loyal Customers,7,6,1133.25,188.875
16990,0,Potential Loyalists,219,1,179.0,179.0
16992,4,Champions (High-Value Loyal),11,5,1614.31,322.86199999999997
16996,1,Loyal Customers,30,6,1456.96,242.82666666666668
16997,2,At-Risk (High Value),288,3,702.0,234.0
16998,0,Potential Loyalists,150,4,295.0,73.75
16999,1,Loyal Customers,23,2,484.82000000000005,242.41000000000003
17001,4,Champions (High-Value Loyal),1,11,3989.57,362.6881818181818
17002,3,Loyal Customers,86,3,1493.73,497.91
17004,3,Loyal Customers,46,2,1412.94,706.47
17006,1,Loyal Customers,5,4,781.78,195.445
17007,1,Loyal Customers,51,6,889.9300000000001,148.3216666666667
17010,1,Loyal Customers,18,1,195.36,195.36
17011,1,Loyal Customers,30,1,270.9,270.9
17014,1,Loyal Customers,8,3,586.33,195.44333333333336
17015,3,Loyal Customers,29,3,1842.56,614.1866666666666
17017,4,Champions (High-Value Loyal),3,20,8694.26,434.713
17018,1,Loyal Customers,41,2,920.1,460.05
17019,4,Champions (High-Value Loyal),11,4,1272.61,318.1525
17022,0,Potential Loyalists,31,1,71.0,71.0
17024,0,Potential Loyalists,45,3,95.85,31.95
17025,0,Potential Loyalists,61,3,357.77,119.25666666666666
17026,0,Potential Loyalists,185,2,154.82999999999998,77.41499999999999
17027,1,Loyal Customers,79,6,890.29,148.38166666666666
17029,2,At-Risk (High Value),111,2,716.0,358.0
17030,1,Loyal Customers,64,1,146.87,146.87
17031,1,Loyal Customers,12,2,380.35,190.175
17033,1,Loyal Customers,86,3,1030.1399999999999,343.37999999999994
17034,1,Loyal Customers,16,3,745.52,248.50666666666666
17035,2,At-Risk (High Value),246,2,433.53,216.765
17037,3,Loyal Customers,88,1,1267.32,1267.32
17038,0,Potential Loyalists,30,1,112.4,112.4
17040,2,At-Risk (High Value),138,1,449.73,449.73
17041,3,Loyal Customers,27,3,1081.57,360.5233333333333
17042,1,Loyal Customers,3,5,1044.38,208.87600000000003
17043,4,Champions (High-Value Loyal),32,4,1735.18,433.795
17044,3,Loyal Customers,25,1,948.48,948.48
17045,0,Potential Loyalists,113,3,339.44,113.14666666666666
17046,3,Loyal Customers,157,1,642.02,642.02
17047,1,Loyal Customers,85,3,1100.9,366.9666666666667
17048,1,Loyal Customers,118,3,925.35,308.45
17049,4,Champions (High-Value Loyal),3,9,5659.9800000000005,628.8866666666668
17050,4,Champions (High-Value Loyal),96,6,3228.84,538.14
17051,2,At-Risk (High Value),194,1,247.14000000000001,247.14000000000001
17052,1,Loyal Customers,28,1,413.75,413.75
17053,2,At-Risk (High Value),131,1,498.48,498.48
17054,1,Loyal Customers,28,5,1356.33,271.26599999999996
17058,1,Loyal Customers,82,3,1179.89,393.2966666666667
17059,4,Champions (High-Value Loyal),30,5,3095.04,619.008
17060,2,At-Risk (High Value),266,1,234.24,234.24
17061,4,Champions (High-Value Loyal),74,11,5232.2300000000005,475.65727272727275
17062,2,At-Risk (High Value),314,4,538.37,134.5925
17063,4,Champions (High-Value Loyal),21,7,1461.1399999999999,208.7342857142857
17064,1,Loyal Customers,59,3,859.3500000000001,286.45000000000005
17068,4,Champions (High-Value Loyal),12,21,4552.14,216.76857142857145
17069,4,Champions (High-Value Loyal),28,9,2709.7,301.0777777777778
17070,1,Loyal Customers,114,1,312.14,312.14
17071,4,Champions (High-Value Loyal),28,9,2429.03,269.89222222222224
17073,4,Champions (High-Value Loyal),18,4,1446.09,361.5225
17075,1,Loyal Customers,18,4,834.12,208.53
17076,1,Loyal Customers,36,3,841.0799999999999,280.35999999999996
17078,1,Loyal Customers,36,2,378.2,189.1
17079,0,Potential Loyalists,78,1,118.80000000000001,118.80000000000001
17080,1,Loyal Customers,22,2,287.62,143.81
17081,1,Loyal Customers,25,2,290.15999999999997,145.07999999999998
17082,3,Loyal Customers,33,2,2003.8500000000001,1001.9250000000001
17083,3,Loyal Customers,109,3,1405.78,468.5933333333333
17084,3,Loyal Customers,35,2,2949.75,1474.875
17085,4,Champions (High-Value Loyal),123,5,1566.65,313.33000000000004
17086,4,Champions (High-Value Loyal),7,6,2050.08,341.68
17088,4,Champions (High-Value Loyal),28,4,1991.01,497.7525
17090,4,Champions (High-Value Loyal),4,7,2043.95,291.99285714285713
17091,4,Champions (High-Value Loyal),3,9,3827.76,425.3066666666667
17092,3,Loyal Customers,50,4,1777.78,444.445
17094,2,At-Risk (High Value),322,1,302.0,302.0
17095,3,Loyal Customers,23,3,1324.1599999999999,441.3866666666666
17096,1,Loyal Customers,15,4,1022.13,255.5325
17097,4,Champions (High-Value Loyal),2,8,954.42,119.3025
17100,3,Loyal Customers,18,2,971.74,485.87
17101,1,Loyal Customers,10,4,1621.73,405.4325
17102,0,Potential Loyalists,262,1,25.5,25.5
17105,3,Loyal Customers,159,2,665.78,332.89
17107,4,Champions (High-Value Loyal),33,6,10815.43,1802.5716666666667
17109,1,Loyal Customers,29,6,885.04,147.50666666666666
17110,0,Potential Loyalists,165,1,163.29999999999998,163.29999999999998
17111,1,Loyal Customers,47,1,248.61,248.61
17114,1,Loyal Customers,6,8,808.62,101.0775
17115,1,Loyal Customers,8,3,837.5,279.1666666666667
17117,2,At-Risk (High Value),288,1,116.19999999999999,116.19999999999999
17118,2,At-Risk (High Value),318,1,157.02,157.02
17119,1,Loyal Customers,3,2,606.91,303.455
17120,2,At-Risk (High Value),233,1,307.46,307.46
17122,0,Potential Loyalists,119,1,138.32,138.32
17123,2,At-Risk (High Value),162,1,345.29999999999995,345.29999999999995
17124,2,At-Risk (High Value),185,1,298.89,298.89
17125,1,Loyal Customers,50,1,259.35,259.35
17126,4,Champions (High-Value Loyal),152,5,1004.75,200.95
17128,2,At-Risk (High Value),335,1,157.09,157.09
17131,4,Champions (High-Value Loyal),5,5,2463.17,492.634
17133,3,Loyal Customers,16,7,4892.24,698.8914285714285
17134,1,Loyal Customers,107,2,425.0,212.5
17135,1,Loyal Customers,16,7,1139.73,162.81857142857143
17138,2,At-Risk (High Value),276,1,380.5,380.5
17139,4,Champions (High-Value Loyal),16,12,10668.47,889.0391666666666
17140,2,At-Risk (High Value),247,1,465.32,465.32
17142,2,At-Risk (High Value),239,1,579.0,579.0
17144,3,Loyal Customers,1,2,984.5699999999999,492.28499999999997
17146,1,Loyal Customers,106,3,749.78,249.92666666666665
17147,4,Champions (High-Value Loyal),23,4,1714.5900000000001,428.64750000000004
17148,0,Potential Loyalists,52,1,124.88,124.88
17152,2,At-Risk (High Value),195,3,1689.5,563.1666666666666
17153,1,Loyal Customers,24,1,213.78,213.78
17154,3,Loyal Customers,75,1,329.34,329.34
17155,1,Loyal Customers,18,2,251.7,125.85
17157,1,Loyal Customers,8,2,319.0,159.5
17158,3,Loyal Customers,32,3,1266.97,422.3233333333333
17159,3,Loyal Customers,22,3,1538.88,512.96
17160,4,Champions (High-Value Loyal),31,6,3518.03,586.3383333333334
17162,4,Champions (High-Value Loyal),29,10,1715.46,171.546
17163,0,Potential Loyalists,22,2,293.1,146.55
17164,4,Champions (High-Value Loyal),33,7,2467.35,352.4785714285714
17165,2,At-Risk (High Value),284,1,158.68,158.68
17166,0,Potential Loyalists,39,2,206.34,103.17
17169,3,Loyal Customers,58,2,835.78,417.89
17171,2,At-Risk (High Value),289,1,224.91,224.91
17172,1,Loyal Customers,79,1,317.76,317.76
17173,4,Champions (High-Value Loyal),5,8,3766.6000000000004,470.82500000000005
17174,0,Potential Loyalists,218,1,59.9,59.9
17175,1,Loyal Customers,44,4,1443.69,360.9225
17176,2,At-Risk (High Value),202,1,306.13,306.13
17179,1,Loyal Customers,178,3,711.79,237.26333333333332
17180,1,Loyal Customers,56,4,796.03,199.0075
17181,1,Loyal Customers,57,2,239.92000000000002,119.96000000000001
17183,4,Champions (High-Value Loyal),8,6,3347.3100000000004,557.8850000000001
17186,0,Potential Loyalists,47,2,144.0,72.0
17187,2,At-Risk (High Value),227,1,203.95,203.95
17188,4,Champions (High-Value Loyal),11,7,2474.23,353.4614285714286
17189,1,Loyal Customers,106,2,384.4,192.2
17190,1,Loyal Customers,59,2,444.74,222.37
17191,4,Champions (High-Value Loyal),28,7,2095.13,299.30428571428575
17193,1,Loyal Customers,36,7,1699.3,242.75714285714284
17194,2,At-Risk (High Value),274,2,262.62,131.31
17197,3,Loyal Customers,30,1,1013.01,1013.01
17198,1,Loyal Customers,24,3,692.22,230.74
17201,1,Loyal Customers,54,1,342.63,342.63
17203,4,Champions (High-Value Loyal),36,6,3563.85,593.975
17204,3,Loyal Customers,175,4,1564.5600000000002,391.14000000000004
17205,3,Loyal Customers,54,1,384.08,384.08
17206,0,Potential Loyalists,53,1,204.24,204.24
17211,4,Champions (High-Value Loyal),27,8,2317.2200000000003,289.65250000000003
17212,2,At-Risk (High Value),253,1,226.85,226.85
17213,4,Champions (High-Value Loyal),40,7,2781.23,397.31857142857143
17214,1,Loyal Customers,60,6,1069.1200000000001,178.1866666666667
17217,0,Potential Loyalists,234,1,113.5,113.5
17218,4,Champions (High-Value Loyal),4,10,1960.72,196.072
17219,1,Loyal Customers,32,1,114.23,114.23
17220,4,Champions (High-Value Loyal),24,14,3198.25,228.44642857142858
17221,1,Loyal Customers,7,2,335.13,167.565
17222,1,Loyal Customers,65,1,354.15,354.15
17223,2,At-Risk (High Value),310,2,426.79,213.395
17226,2,At-Risk (High Value),309,1,393.49,393.49
17227,1,Loyal Customers,19,6,939.3199999999999,156.5533333333333
17228,4,Champions (High-Value Loyal),16,8,1906.0900000000001,238.26125000000002
17229,1,Loyal Customers,96,2,318.76,159.38
17230,4,Champions (High-Value Loyal),264,8,3638.41,454.80125
17231,4,Champions (High-Value Loyal),12,10,3174.3199999999997,317.43199999999996
17232,1,Loyal Customers,3,2,421.52,210.76
17233,1,Loyal Customers,35,1,190.88,190.88
17234,0,Potential Loyalists,183,1,149.89000000000001,149.89000000000001
17235,1,Loyal Customers,25,2,550.06,275.03
17236,1,Loyal Customers,13,6,916.13,152.68833333333333
17237,1,Loyal Customers,11,2,314.69,157.345
17238,4,Champions (High-Value Loyal),3,17,3744.65,220.2735294117647
17239,2,At-Risk (High Value),313,1,382.5,382.5
17242,3,Loyal Customers,108,2,1135.04,567.52
17243,4,Champions (High-Value Loyal),1,26,8676.85,333.725
17244,3,Loyal Customers,53,1,954.9,954.9
17245,2,At-Risk (High Value),205,1,171.45,171.45
17247,1,Loyal Customers,15,1,282.19,282.19
17248,1,Loyal Customers,120,1,318.65,318.65
17250,1,Loyal Customers,4,2,384.52,192.26
17251,2,At-Risk (High Value),363,1,283.28000000000003,283.28000000000003
17252,1,Loyal Customers,117,2,353.85999999999996,176.92999999999998
17253,0,Potential Loyalists,18,1,178.26,178.26
17254,1,Loyal Customers,5,2,272.44,136.22
17255,1,Loyal Customers,41,2,298.40999999999997,149.20499999999998
17256,0,Potential Loyalists,107,2,240.0,120.0
17259,1,Loyal Customers,148,2,603.37,301.685
17262,1,Loyal Customers,52,5,1253.3600000000001,250.67200000000003
17263,0,Potential Loyalists,208,1,63.440000000000005,63.440000000000005
17265,1,Loyal Customers,139,2,562.9000000000001,281.45000000000005
17266,1,Loyal Customers,2,3,310.64,103.54666666666667
17267,1,Loyal Customers,127,2,317.62,158.81
17268,1,Loyal Customers,108,4,763.64,190.91
17272,3,Loyal Customers,42,4,2148.63,537.1575
17274,0,Potential Loyalists,35,1,111.97999999999999,111.97999999999999
17277,3,Loyal Customers,228,2,1065.35,532.675
17278,2,At-Risk (High Value),241,1,246.04,246.04
17279,0,Potential Loyalists,58,1,187.82999999999998,187.82999999999998
17282,3,Loyal Customers,130,3,1703.41,567.8033333333334
17284,4,Champions (High-Value Loyal),60,6,1652.58,275.43
17286,1,Loyal Customers,22,1,153.92,153.92
17287,1,Loyal Customers,26,7,1064.11,152.01571428571427
17288,4,Champions (High-Value Loyal),9,7,1419.73,202.81857142857143
17289,1,Loyal Customers,32,3,944.4100000000001,314.80333333333334
17290,1,Loyal Customers,4,2,525.24,262.62
17291,2,At-Risk (High Value),308,1,550.8000000000001,550.8000000000001
17293,4,Champions (High-Value Loyal),8,9,1875.11,208.34555555555553
17295,1,Loyal Customers,29,3,556.95,185.65
17297,1,Loyal Customers,17,1,131.78,131.78
17298,1,Loyal Customers,101,2,498.42,249.21
17299,1,Loyal Customers,12,4,669.11,167.2775
17301,1,Loyal Customers,21,1,197.63,197.63
17302,1,Loyal Customers,15,5,1135.63,227.12600000000003
17303,2,At-Risk (High Value),361,1,250.04,250.04
17306,4,Champions (High-Value Loyal),11,19,8631.31,454.2794736842105
17309,0,Potential Loyalists,95,1,82.75,82.75
17311,3,Loyal Customers,78,2,1384.85,692.425
17312,1,Loyal Customers,139,3,644.3,214.76666666666665
17313,3,Loyal Customers,31,1,2328.84,2328.84
17314,4,Champions (High-Value Loyal),25,8,2527.92,315.99
17315,4,Champions (High-Value Loyal),2,38,6292.26,165.58578947368423
17317,3,Loyal Customers,46,3,2600.34,866.7800000000001
17320,3,Loyal Customers,100,3,1200.62,400.20666666666665
17321,1,Loyal Customers,8,2,700.86,350.43
17323,4,Champions (High-Value Loyal),15,7,921.0699999999999,131.58142857142857
17324,1,Loyal Customers,18,4,990.2299999999999,247.55749999999998
17325,0,Potential Loyalists,280,1,96.8,96.8
17329,1,Loyal Customers,14,2,523.11,261.555
17330,0,Potential Loyalists,23,2,363.9,181.95
17331,0,Potential Loyalists,124,1,175.2,175.2
17333,3,Loyal Customers,86,1,494.25,494.25
17334,2,At-Risk (High Value),302,2,307.02,153.51
17337,4,Champions (High-Value Loyal),151,4,2027.8700000000001,506.96750000000003
17338,4,Champions (High-Value Loyal),17,8,6643.93,830.49125
17339,0,Potential Loyalists,94,2,243.36,121.68
17340,4,Champions (High-Value Loyal),30,11,12353.29,1123.0263636363636
17341,1,Loyal Customers,157,3,781.36,260.4533333333333
17343,2,At-Risk (High Value),355,1,193.64,193.64
17344,1,Loyal Customers,46,1,160.57,160.57
17345,1,Loyal Customers,15,4,537.74,134.435
17346,4,Champions (High-Value Loyal),4,15,2676.56,178.43733333333333
17347,0,Potential Loyalists,86,1,228.96,228.96
17348,4,Champions (High-Value Loyal),15,5,1159.52,231.904
17349,0,Potential Loyalists,179,1,110.75,110.75
17350,1,Loyal Customers,8,4,1286.07,321.5175
17351,1,Loyal Customers,36,3,587.15,195.71666666666667
17353,3,Loyal Customers,129,2,1740.0,870.0
17354,3,Loyal Customers,51,1,1393.06,1393.06
17356,2,At-Risk (High Value),312,1,178.22,178.22
17357,1,Loyal Customers,24,2,388.14,194.07
17358,2,At-Risk (High Value),303,2,365.85,182.925
17359,1,Loyal Customers,11,1,127.86,127.86
17360,1,Loyal Customers,17,3,585.79,195.26333333333332
17361,1,Loyal Customers,49,3,488.2,162.73333333333332
17362,2,At-Risk (High Value),239,2,312.23,156.115
17364,4,Champions (High-Value Loyal),1,11,4481.18,407.38000000000005
17365,4,Champions (High-Value Loyal),13,8,4801.56,600.195
17367,2,At-Risk (High Value),238,1,168.4,168.4
17368,4,Champions (High-Value Loyal),23,8,1912.67,239.08375
17370,1,Loyal Customers,73,4,446.18,111.545
17371,1,Loyal Customers,17,3,423.89,141.29666666666665
17372,4,Champions (High-Value Loyal),41,8,1342.68,167.835
17373,1,Loyal Customers,40,4,646.9200000000001,161.73000000000002
17374,2,At-Risk (High Value),219,2,495.77,247.885
17375,2,At-Risk (High Value),199,3,400.1,133.36666666666667
17376,0,Potential Loyalists,71,2,203.2,101.6
17377,4,Champions (High-Value Loyal),24,20,4100.92,205.046
17379,3,Loyal Customers,11,1,404.66,404.66
17381,4,Champions (High-Value Loyal),9,29,20275.61,699.1589655172414
17382,0,Potential Loyalists,65,1,65.4,65.4
17383,1,Loyal Customers,4,1,199.29,199.29
17384,1,Loyal Customers,19,2,336.4,168.2
17385,1,Loyal Customers,15,1,261.11,261.11
17386,4,Champions (High-Value Loyal),8,6,2686.42,447.7366666666667
17387,3,Loyal Customers,20,2,784.11,392.055
17388,1,Loyal Customers,78,4,1259.56,314.89
17389,4,Champions (High-Value Loyal),1,34,31833.68,936.2847058823529
17391,2,At-Risk (High Value),164,2,508.8,254.4
17392,2,At-Risk (High Value),307,2,457.91,228.955
17394,2,At-Risk (High Value),219,1,203.86999999999998,203.86999999999998
17396,4,Champions (High-Value Loyal),39,8,7330.799999999999,916.3499999999999
17397,1,Loyal Customers,22,2,696.41,348.205
17398,1,Loyal Customers,115,3,653.38,217.79333333333332
17400,4,Champions (High-Value Loyal),126,5,2129.96,425.992
17402,4,Champions (High-Value Loyal),5,13,2633.85,202.60384615384615
17403,1,Loyal Customers,36,1,281.62,281.62
17404,4,Champions (High-Value Loyal),4,15,31906.82,2127.1213333333335
17405,1,Loyal Customers,1,3,1031.41,343.80333333333334
17406,3,Loyal Customers,333,3,2200.42,733.4733333333334
17408,0,Potential Loyalists,163,1,32.65,32.65
17409,2,At-Risk (High Value),185,2,771.85,385.925
17410,1,Loyal Customers,16,5,1214.72,242.94400000000002
17411,1,Loyal Customers,12,3,778.94,259.6466666666667
17412,1,Loyal Customers,3,7,1258.06,179.72285714285712
17414,3,Loyal Customers,44,2,778.0,389.0
17415,1,Loyal Customers,80,1,507.84,507.84
17416,4,Champions (High-Value Loyal),30,7,6893.42,984.7742857142857
17418,1,Loyal Customers,42,2,463.46000000000004,231.73000000000002
17419,4,Champions (High-Value Loyal),11,12,4226.57,352.21416666666664
17420,1,Loyal Customers,50,3,598.83,199.61
17422,4,Champions (High-Value Loyal),16,6,1979.37,329.895
17423,1,Loyal Customers,46,2,698.4100000000001,349.20500000000004
17425,1,Loyal Customers,19,2,759.1700000000001,379.58500000000004
17426,4,Champions (High-Value Loyal),8,6,5037.26,839.5433333333334
17427,0,Potential Loyalists,72,1,100.8,100.8
17428,4,Champions (High-Value Loyal),1,28,17256.85,616.3160714285714
17429,1,Loyal Customers,128,3,524.9200000000001,174.97333333333336
17430,1,Loyal Customers,33,2,265.76,132.88
17431,2,At-Risk (High Value),313,1,403.3,403.3
17432,1,Loyal Customers,18,2,365.76,182.88
17433,1,Loyal Customers,88,1,303.15999999999997,303.15999999999997
17434,4,Champions (High-Value Loyal),2,7,2373.82,339.1171428571429
17436,0,Potential Loyalists,2,2,216.29999999999998,108.14999999999999
17438,2,At-Risk (High Value),254,1,388.45000000000005,388.45000000000005
17440,0,Potential Loyalists,157,3,186.42,62.13999999999999
17442,4,Champions (High-Value Loyal),37,6,2248.56,374.76
17443,2,At-Risk (High Value),220,1,534.24,534.24
17444,3,Loyal Customers,148,3,2940.04,980.0133333333333
17446,0,Potential Loyalists,177,2,120.9,60.45
17447,1,Loyal Customers,40,2,541.53,270.765
17449,4,Champions (High-Value Loyal),2,7,2520.86,360.1228571428572
17450,4,Champions (High-Value Loyal),8,46,194550.79,4229.365
17451,4,Champions (High-Value Loyal),1,7,1721.4,245.91428571428574
17453,1,Loyal Customers,18,2,486.7199999999999,243.35999999999996
17454,1,Loyal Customers,192,4,517.53,129.3825
17455,0,Potential Loyalists,204,1,131.7,131.7
17456,2,At-Risk (High Value),365,1,249.86,249.86
17457,1,Loyal Customers,127,5,1737.7,347.54
17458,1,Loyal Customers,15,1,316.5,316.5
17459,1,Loyal Customers,43,2,657.3,328.65
17460,1,Loyal Customers,94,6,622.4300000000001,103.73833333333334
17461,1,Loyal Customers,23,3,757.46,252.48666666666668
17462,1,Loyal Customers,60,2,675.6899999999999,337.84499999999997
